BureauID,CustomerID,Score,Rating,ReportMonth
700516,109366,581,D,2023-03-01T00:00:00.000000000
700517,105219,322,E,2022-06-01T00:00:00.000000000
700518,108438,828,B,2023-06-01T00:00:00.000000000
700519,100730,432,E,2023-12-01T00:00:00.000000000
700520,101560,358,E,2025-02-01T00:00:00.000000000
700521,109176,801,B,2024-06-01T00:00:00.000000000
700522,108687,741,C,2023-07-01T00:00:00.000000000
700523,105408,581,D,2024-04-01T00:00:00.000000000
700524,106558,470,E,2023-11-01T00:00:00.000000000
700525,110854,425,E,2023-12-01T00:00:00.000000000
700526,110318,385,E,2024-03-01T00:00:00.000000000
700527,102575,813,B,2023-01-01T00:00:00.000000000
700528,107508,855,A,2022-11-01T00:00:00.000000000
700529,101082,405,E,2023-03-01T00:00:00.000000000
700530,102753,518,E,2024-06-01T00:00:00.000000000
700531,102958,855,A,2022-06-01T00:00:00.000000000
700532,108735,604,D,2024-01-01T00:00:00.000000000
700533,111255,390,E,2024-07-01T00:00:00.000000000
700534,106833,795,B,2022-11-01T00:00:00.000000000
700535,110094,380,E,2022-04-01T00:00:00.000000000
700536,104314,433,E,2023-03-01T00:00:00.000000000
700537,111363,706,C,2023-12-01T00:00:00.000000000
700538,105090,637,D,2023-02-01T00:00:00.000000000
700539,102150,855,A,2023-12-01T00:00:00.000000000
700540,106103,796,B,2023-11-01T00:00:00.000000000
700541,100883,365,E,2022-05-01T00:00:00.000000000
700542,102677,600,D,2024-02-01T00:00:00.000000000
700543,110994,830,B,2024-06-01T00:00:00.000000000
700544,105238,542,E,2025-06-01T00:00:00.000000000
700545,103975,547,E,2025-02-01T00:00:00.000000000
700546,100006,815,B,2022-03-01T00:00:00.000000000
700547,110627,396,E,2023-06-01T00:00:00.000000000
700548,107645,653,C,2023-10-01T00:00:00.000000000
700549,109737,395,E,2024-04-01T00:00:00.000000000
700550,105400,535,E,2024-06-01T00:00:00.000000000
700551,102089,436,E,2022-02-01T00:00:00.000000000
700552,104191,656,C,2022-09-01T00:00:00.000000000
700553,105623,347,E,2022-01-01T00:00:00.000000000
700554,102293,463,E,2024-12-01T00:00:00.000000000
700555,107391,799,B,2023-09-01T00:00:00.000000000
700556,104209,494,E,2024-04-01T00:00:00.000000000
700557,110783,573,D,2024-12-01T00:00:00.000000000
700558,104425,801,B,2024-08-01T00:00:00.000000000
700559,111766,772,B,2022-06-01T00:00:00.000000000
700560,103224,620,D,2023-11-01T00:00:00.000000000
700561,101240,480,E,2022-06-01T00:00:00.000000000
700562,107517,725,C,2023-10-01T00:00:00.000000000
700563,103493,873,A,2024-07-01T00:00:00.000000000
700564,103590,425,E,2023-07-01T00:00:00.000000000
700565,108908,484,E,2022-08-01T00:00:00.000000000
700566,108455,439,E,2022-08-01T00:00:00.000000000
700567,106944,348,E,2023-08-01T00:00:00.000000000
700568,100317,770,B,2023-12-01T00:00:00.000000000
700569,102207,796,B,2023-01-01T00:00:00.000000000
700570,110716,449,E,2025-05-01T00:00:00.000000000
700571,100640,623,D,2022-07-01T00:00:00.000000000
700572,100858,626,D,2022-08-01T00:00:00.000000000
700573,104243,650,D,2024-03-01T00:00:00.000000000
700574,109662,577,D,2025-07-01T00:00:00.000000000
700575,109166,446,E,2022-03-01T00:00:00.000000000
700576,109477,864,A,2023-05-01T00:00:00.000000000
700577,108243,585,D,2022-05-01T00:00:00.000000000
700578,101019,453,E,2025-02-01T00:00:00.000000000
700579,107900,724,C,2022-09-01T00:00:00.000000000
700580,111814,449,E,2022-06-01T00:00:00.000000000
700581,110104,872,A,2022-08-01T00:00:00.000000000
700582,108479,372,E,2025-08-01T00:00:00.000000000
700583,105373,601,D,2024-02-01T00:00:00.000000000
700584,106357,357,E,2023-08-01T00:00:00.000000000
700585,105211,840,B,2024-02-01T00:00:00.000000000
700586,107772,864,A,2022-03-01T00:00:00.000000000
700587,104738,587,D,2024-01-01T00:00:00.000000000
700588,103901,308,E,2023-03-01T00:00:00.000000000
700589,107902,777,B,2022-11-01T00:00:00.000000000
700590,104933,848,B,2024-08-01T00:00:00.000000000
700591,110772,779,B,2024-08-01T00:00:00.000000000
700592,111708,707,C,2022-06-01T00:00:00.000000000
700593,107670,367,E,2022-02-01T00:00:00.000000000
700594,101549,607,D,2023-11-01T00:00:00.000000000
700595,104934,601,D,2024-05-01T00:00:00.000000000
700596,102666,572,D,2022-07-01T00:00:00.000000000
700597,102453,832,B,2024-06-01T00:00:00.000000000
700598,101567,859,A,2023-04-01T00:00:00.000000000
700599,103752,752,B,2022-01-01T00:00:00.000000000
700600,108479,816,B,2023-01-01T00:00:00.000000000
700601,102473,777,B,2024-12-01T00:00:00.000000000
700602,100435,817,B,2022-01-01T00:00:00.000000000
700603,109181,345,E,2023-10-01T00:00:00.000000000
700604,106224,756,B,2025-01-01T00:00:00.000000000
700605,111751,746,C,2024-05-01T00:00:00.000000000
700606,102405,678,C,2023-04-01T00:00:00.000000000
700607,108446,315,E,2025-08-01T00:00:00.000000000
700608,110201,807,B,2022-09-01T00:00:00.000000000
700609,101834,677,C,2024-01-01T00:00:00.000000000
700610,107042,654,C,2025-02-01T00:00:00.000000000
700611,108656,778,B,2023-10-01T00:00:00.000000000
700612,104351,691,C,2025-05-01T00:00:00.000000000
700613,100422,483,E,2022-02-01T00:00:00.000000000
700614,105933,763,B,2022-01-01T00:00:00.000000000
700615,110087,684,C,2022-10-01T00:00:00.000000000
700616,109480,830,B,2024-11-01T00:00:00.000000000
700617,106072,386,E,2023-12-01T00:00:00.000000000
700618,109540,491,E,2023-12-01T00:00:00.000000000
700619,100554,503,E,2025-08-01T00:00:00.000000000
700620,100006,322,E,2022-10-01T00:00:00.000000000
700621,101765,800,B,2025-02-01T00:00:00.000000000
700622,102091,893,A,2023-08-01T00:00:00.000000000
700623,111435,779,B,2022-12-01T00:00:00.000000000
700624,111365,458,E,2023-11-01T00:00:00.000000000
700625,104830,613,D,2023-11-01T00:00:00.000000000
700626,101657,567,D,2022-09-01T00:00:00.000000000
700627,109003,303,E,2022-04-01T00:00:00.000000000
700628,106094,529,E,2024-05-01T00:00:00.000000000
700629,107463,784,B,2024-03-01T00:00:00.000000000
700630,109420,629,D,2024-05-01T00:00:00.000000000
700631,101962,505,E,2022-04-01T00:00:00.000000000
700632,100490,304,E,2022-02-01T00:00:00.000000000
700633,108509,452,E,2022-07-01T00:00:00.000000000
700634,108082,724,C,2025-07-01T00:00:00.000000000
700635,102548,316,E,2025-06-01T00:00:00.000000000
700636,110032,511,E,2024-10-01T00:00:00.000000000
700637,109408,588,D,2022-12-01T00:00:00.000000000
700638,108524,477,E,2024-03-01T00:00:00.000000000
700639,101176,473,E,2023-10-01T00:00:00.000000000
700640,106099,330,E,2023-03-01T00:00:00.000000000
700641,102600,303,E,2025-07-01T00:00:00.000000000
700642,103094,317,E,2022-10-01T00:00:00.000000000
700643,102263,637,D,2024-11-01T00:00:00.000000000
700644,101066,531,E,2025-04-01T00:00:00.000000000
700645,111624,347,E,2023-08-01T00:00:00.000000000
700646,105744,362,E,2024-08-01T00:00:00.000000000
700647,102790,569,D,2023-08-01T00:00:00.000000000
700648,107079,389,E,2022-05-01T00:00:00.000000000
700649,110653,898,A,2024-05-01T00:00:00.000000000
700650,111681,588,D,2024-03-01T00:00:00.000000000
700651,110861,380,E,2024-02-01T00:00:00.000000000
700652,101673,469,E,2022-11-01T00:00:00.000000000
700653,102363,398,E,2024-05-01T00:00:00.000000000
700654,103723,777,B,2025-08-01T00:00:00.000000000
700655,103501,442,E,2023-08-01T00:00:00.000000000
700656,102814,605,D,2025-07-01T00:00:00.000000000
700657,106642,671,C,2022-06-01T00:00:00.000000000
700658,100348,882,A,2022-08-01T00:00:00.000000000
700659,102122,874,A,2025-09-01T00:00:00.000000000
700660,104133,881,A,2022-02-01T00:00:00.000000000
700661,111709,692,C,2024-03-01T00:00:00.000000000
700662,100211,403,E,2025-02-01T00:00:00.000000000
700663,103529,445,E,2023-08-01T00:00:00.000000000
700664,107737,300,E,2024-06-01T00:00:00.000000000
700665,111828,424,E,2024-05-01T00:00:00.000000000
700666,106349,669,C,2022-02-01T00:00:00.000000000
700667,104100,335,E,2023-03-01T00:00:00.000000000
700668,109458,541,E,2024-09-01T00:00:00.000000000
700669,100147,789,B,2022-11-01T00:00:00.000000000
700670,101709,464,E,2025-04-01T00:00:00.000000000
700671,103022,421,E,2023-12-01T00:00:00.000000000
700672,103990,893,A,2025-05-01T00:00:00.000000000
700673,111656,375,E,2023-03-01T00:00:00.000000000
700674,107854,632,D,2022-05-01T00:00:00.000000000
700675,103836,385,E,2022-09-01T00:00:00.000000000
700676,108183,771,B,2022-04-01T00:00:00.000000000
700677,111513,669,C,2024-03-01T00:00:00.000000000
700678,104523,636,D,2025-06-01T00:00:00.000000000
700679,100368,880,A,2022-04-01T00:00:00.000000000
700680,107144,364,E,2025-01-01T00:00:00.000000000
700681,101470,838,B,2023-01-01T00:00:00.000000000
700682,111285,691,C,2023-09-01T00:00:00.000000000
700683,102597,305,E,2022-11-01T00:00:00.000000000
700684,111545,688,C,2022-12-01T00:00:00.000000000
700685,101302,737,C,2023-02-01T00:00:00.000000000
700686,111516,416,E,2025-09-01T00:00:00.000000000
700687,101894,445,E,2024-12-01T00:00:00.000000000
700688,102524,396,E,2023-01-01T00:00:00.000000000
700689,101088,609,D,2022-05-01T00:00:00.000000000
700690,105705,461,E,2023-09-01T00:00:00.000000000
700691,101326,587,D,2022-09-01T00:00:00.000000000
700692,107484,862,A,2024-09-01T00:00:00.000000000
700693,104269,640,D,2025-08-01T00:00:00.000000000
700694,107582,824,B,2023-05-01T00:00:00.000000000
700695,109475,819,B,2024-03-01T00:00:00.000000000
700696,103356,727,C,2022-01-01T00:00:00.000000000
700697,106216,713,C,2022-05-01T00:00:00.000000000
700698,101102,563,D,2022-12-01T00:00:00.000000000
700699,101067,646,D,2024-01-01T00:00:00.000000000
700700,100744,658,C,2024-01-01T00:00:00.000000000
700701,103074,435,E,2022-12-01T00:00:00.000000000
700702,102490,616,D,2022-11-01T00:00:00.000000000
700703,110318,762,B,2024-06-01T00:00:00.000000000
700704,107544,498,E,2024-03-01T00:00:00.000000000
700705,103764,375,E,2023-05-01T00:00:00.000000000
700706,106021,719,C,2024-06-01T00:00:00.000000000
700707,102862,662,C,2022-03-01T00:00:00.000000000
700708,111270,745,C,2022-11-01T00:00:00.000000000
700709,109074,702,C,2024-09-01T00:00:00.000000000
700710,105955,317,E,2022-09-01T00:00:00.000000000
700711,106868,668,C,2023-06-01T00:00:00.000000000
700712,102560,813,B,2022-01-01T00:00:00.000000000
700713,104791,329,E,2022-06-01T00:00:00.000000000
700714,103834,734,C,2024-10-01T00:00:00.000000000
700715,102774,471,E,2022-05-01T00:00:00.000000000
700716,108268,549,E,2022-03-01T00:00:00.000000000
700717,103114,790,B,2024-02-01T00:00:00.000000000
700718,111420,346,E,2025-01-01T00:00:00.000000000
700719,105704,598,D,2025-04-01T00:00:00.000000000
700720,101012,822,B,2022-06-01T00:00:00.000000000
700721,104285,769,B,2022-11-01T00:00:00.000000000
700722,109066,725,C,2022-11-01T00:00:00.000000000
700723,104357,574,D,2025-07-01T00:00:00.000000000
700724,103556,686,C,2025-04-01T00:00:00.000000000
700725,102325,815,B,2025-02-01T00:00:00.000000000
700726,106957,782,B,2023-04-01T00:00:00.000000000
700727,109917,755,B,2023-08-01T00:00:00.000000000
700728,103988,461,E,2023-08-01T00:00:00.000000000
700729,102354,606,D,2024-02-01T00:00:00.000000000
700730,110846,714,C,2024-11-01T00:00:00.000000000
700731,106693,638,D,2025-04-01T00:00:00.000000000
700732,111419,336,E,2025-09-01T00:00:00.000000000
700733,102394,523,E,2025-06-01T00:00:00.000000000
700734,105542,358,E,2024-01-01T00:00:00.000000000
700735,104521,519,E,2024-06-01T00:00:00.000000000
700736,100041,660,C,2025-04-01T00:00:00.000000000
700737,101848,324,E,2024-01-01T00:00:00.000000000
700738,110316,752,B,2022-10-01T00:00:00.000000000
700739,104191,506,E,2025-09-01T00:00:00.000000000
700740,107430,324,E,2024-11-01T00:00:00.000000000
700741,102866,383,E,2024-03-01T00:00:00.000000000
700742,109838,547,E,2022-04-01T00:00:00.000000000
700743,106893,547,E,2023-04-01T00:00:00.000000000
700744,108396,350,E,2024-05-01T00:00:00.000000000
700745,103334,821,B,2024-11-01T00:00:00.000000000
700746,103659,476,E,2023-09-01T00:00:00.000000000
700747,107079,424,E,2025-05-01T00:00:00.000000000
700748,100654,465,E,2024-07-01T00:00:00.000000000
700749,102362,647,D,2023-07-01T00:00:00.000000000
700750,109584,425,E,2025-08-01T00:00:00.000000000
700751,111860,668,C,2025-02-01T00:00:00.000000000
700752,108075,546,E,2024-08-01T00:00:00.000000000
700753,105371,369,E,2022-04-01T00:00:00.000000000
700754,105452,822,B,2023-02-01T00:00:00.000000000
700755,104839,382,E,2022-01-01T00:00:00.000000000
700756,107593,699,C,2025-04-01T00:00:00.000000000
700757,100284,685,C,2023-07-01T00:00:00.000000000
700758,109532,357,E,2024-08-01T00:00:00.000000000
700759,100511,773,B,2022-08-01T00:00:00.000000000
700760,111247,378,E,2022-05-01T00:00:00.000000000
700761,104124,484,E,2022-08-01T00:00:00.000000000
700762,111557,376,E,2022-06-01T00:00:00.000000000
700763,103078,370,E,2024-11-01T00:00:00.000000000
700764,104637,415,E,2022-11-01T00:00:00.000000000
700765,110454,484,E,2023-01-01T00:00:00.000000000
700766,108406,622,D,2024-01-01T00:00:00.000000000
700767,111433,314,E,2024-05-01T00:00:00.000000000
700768,110460,741,C,2023-08-01T00:00:00.000000000
700769,105119,814,B,2024-11-01T00:00:00.000000000
700770,103331,357,E,2024-02-01T00:00:00.000000000
700771,102308,582,D,2023-08-01T00:00:00.000000000
700772,101837,698,C,2025-03-01T00:00:00.000000000
700773,108010,711,C,2025-07-01T00:00:00.000000000
700774,105119,876,A,2025-05-01T00:00:00.000000000
700775,105736,736,C,2025-08-01T00:00:00.000000000
700776,100565,310,E,2025-08-01T00:00:00.000000000
700777,111883,490,E,2022-06-01T00:00:00.000000000
700778,107639,815,B,2023-05-01T00:00:00.000000000
700779,108992,865,A,2024-03-01T00:00:00.000000000
700780,101278,359,E,2025-05-01T00:00:00.000000000
700781,109493,455,E,2025-07-01T00:00:00.000000000
700782,111822,437,E,2023-07-01T00:00:00.000000000
700783,107191,768,B,2025-06-01T00:00:00.000000000
700784,105084,891,A,2024-08-01T00:00:00.000000000
700785,103504,614,D,2025-07-01T00:00:00.000000000
700786,109183,478,E,2023-11-01T00:00:00.000000000
700787,110717,345,E,2025-02-01T00:00:00.000000000
700788,105613,696,C,2025-05-01T00:00:00.000000000
700789,110621,648,D,2024-07-01T00:00:00.000000000
700790,106517,431,E,2023-04-01T00:00:00.000000000
700791,110792,710,C,2022-03-01T00:00:00.000000000
700792,106905,435,E,2023-04-01T00:00:00.000000000
700793,111352,325,E,2023-04-01T00:00:00.000000000
700794,110331,812,B,2022-04-01T00:00:00.000000000
700795,100376,790,B,2022-05-01T00:00:00.000000000
700796,108142,767,B,2024-04-01T00:00:00.000000000
700797,101104,338,E,2023-11-01T00:00:00.000000000
700798,106746,326,E,2025-06-01T00:00:00.000000000
700799,110339,497,E,2023-07-01T00:00:00.000000000
700800,109805,827,B,2024-01-01T00:00:00.000000000
700801,105674,622,D,2023-07-01T00:00:00.000000000
700802,105242,321,E,2022-03-01T00:00:00.000000000
700803,102847,372,E,2022-08-01T00:00:00.000000000
700804,111659,740,C,2024-02-01T00:00:00.000000000
700805,108214,691,C,2024-07-01T00:00:00.000000000
700806,102703,631,D,2023-07-01T00:00:00.000000000
700807,104865,300,E,2023-05-01T00:00:00.000000000
700808,106662,737,C,2022-01-01T00:00:00.000000000
700809,103348,507,E,2023-01-01T00:00:00.000000000
700810,111961,313,E,2025-07-01T00:00:00.000000000
700811,109110,521,E,2022-12-01T00:00:00.000000000
700812,110171,543,E,2024-08-01T00:00:00.000000000
700813,100376,574,D,2023-12-01T00:00:00.000000000
700814,106434,888,A,2024-10-01T00:00:00.000000000
700815,109442,407,E,2023-12-01T00:00:00.000000000
700816,109388,629,D,2025-06-01T00:00:00.000000000
700817,109862,424,E,2022-09-01T00:00:00.000000000
700818,107620,392,E,2022-04-01T00:00:00.000000000
700819,111332,711,C,2024-01-01T00:00:00.000000000
700820,111544,536,E,2024-12-01T00:00:00.000000000
700821,111102,508,E,2023-12-01T00:00:00.000000000
700822,106485,618,D,2023-11-01T00:00:00.000000000
700823,101356,322,E,2025-03-01T00:00:00.000000000
700824,101766,726,C,2023-03-01T00:00:00.000000000
700825,105505,309,E,2024-01-01T00:00:00.000000000
700826,109557,476,E,2025-07-01T00:00:00.000000000
700827,110556,589,D,2022-10-01T00:00:00.000000000
700828,105426,379,E,2022-10-01T00:00:00.000000000
700829,103841,705,C,2022-06-01T00:00:00.000000000
700830,103244,399,E,2022-05-01T00:00:00.000000000
700831,100543,718,C,2024-05-01T00:00:00.000000000
700832,111463,322,E,2023-08-01T00:00:00.000000000
700833,111855,689,C,2022-01-01T00:00:00.000000000
700834,106047,546,E,2023-10-01T00:00:00.000000000
700835,108967,785,B,2023-11-01T00:00:00.000000000
700836,101620,817,B,2024-02-01T00:00:00.000000000
700837,104312,318,E,2023-02-01T00:00:00.000000000
700838,108723,790,B,2024-12-01T00:00:00.000000000
700839,107828,409,E,2022-12-01T00:00:00.000000000
700840,100888,898,A,2023-03-01T00:00:00.000000000
700841,110105,695,C,2023-04-01T00:00:00.000000000
700842,100392,312,E,2023-03-01T00:00:00.000000000
700843,109813,641,D,2022-08-01T00:00:00.000000000
700844,103457,887,A,2025-08-01T00:00:00.000000000
700845,107668,458,E,2023-02-01T00:00:00.000000000
700846,102363,632,D,2022-02-01T00:00:00.000000000
700847,107354,322,E,2022-12-01T00:00:00.000000000
700848,109540,539,E,2023-12-01T00:00:00.000000000
700849,111052,494,E,2022-02-01T00:00:00.000000000
700850,100317,437,E,2023-06-01T00:00:00.000000000
700851,106537,809,B,2022-04-01T00:00:00.000000000
700852,108896,522,E,2024-04-01T00:00:00.000000000
700853,103771,727,C,2024-01-01T00:00:00.000000000
700854,109233,754,B,2025-05-01T00:00:00.000000000
700855,111066,307,E,2025-04-01T00:00:00.000000000
700856,104244,515,E,2022-07-01T00:00:00.000000000
700857,104653,583,D,2025-09-01T00:00:00.000000000
700858,106885,792,B,2022-12-01T00:00:00.000000000
700859,110701,738,C,2025-08-01T00:00:00.000000000
700860,104006,622,D,2025-09-01T00:00:00.000000000
700861,111216,712,C,2023-07-01T00:00:00.000000000
700862,104642,516,E,2022-04-01T00:00:00.000000000
700863,102127,444,E,2022-02-01T00:00:00.000000000
700864,104613,473,E,2023-12-01T00:00:00.000000000
700865,102749,569,D,2025-09-01T00:00:00.000000000
700866,108435,328,E,2022-11-01T00:00:00.000000000
700867,108200,519,E,2023-12-01T00:00:00.000000000
700868,103654,800,B,2025-03-01T00:00:00.000000000
700869,110885,348,E,2022-09-01T00:00:00.000000000
700870,109515,301,E,2022-07-01T00:00:00.000000000
700871,105439,369,E,2024-05-01T00:00:00.000000000
700872,110488,345,E,2024-11-01T00:00:00.000000000
700873,102370,362,E,2023-12-01T00:00:00.000000000
700874,102603,791,B,2022-03-01T00:00:00.000000000
700875,105747,796,B,2022-01-01T00:00:00.000000000
700876,103533,326,E,2024-09-01T00:00:00.000000000
700877,107565,490,E,2024-10-01T00:00:00.000000000
700878,108584,527,E,2025-07-01T00:00:00.000000000
700879,101251,523,E,2022-10-01T00:00:00.000000000
700880,102966,594,D,2023-03-01T00:00:00.000000000
700881,111320,357,E,2022-11-01T00:00:00.000000000
700882,109358,828,B,2025-04-01T00:00:00.000000000
700883,110758,795,B,2024-09-01T00:00:00.000000000
700884,107571,337,E,2024-08-01T00:00:00.000000000
700885,103007,397,E,2025-02-01T00:00:00.000000000
700886,107813,357,E,2023-08-01T00:00:00.000000000
700887,107206,646,D,2024-08-01T00:00:00.000000000
700888,108384,828,B,2022-08-01T00:00:00.000000000
700889,108518,834,B,2023-05-01T00:00:00.000000000
700890,104120,781,B,2024-12-01T00:00:00.000000000
700891,104197,512,E,2022-02-01T00:00:00.000000000
700892,108854,447,E,2024-10-01T00:00:00.000000000
700893,104837,395,E,2022-11-01T00:00:00.000000000
700894,104025,759,B,2023-02-01T00:00:00.000000000
700895,104257,559,D,2023-06-01T00:00:00.000000000
700896,104773,372,E,2022-10-01T00:00:00.000000000
700897,109077,630,D,2023-11-01T00:00:00.000000000
700898,103953,348,E,2023-12-01T00:00:00.000000000
700899,102294,521,E,2025-08-01T00:00:00.000000000
