CollateralID,LoanID,CollateralType,Valuation,LienStatus
400723,9029800,Vehicle,366148.7,Released
400724,9020662,Property,95929.27,Active
400725,9000285,Equipment,54595.42,Released
400726,9005056,Vehicle,73285.3,Released
400727,9007884,Gold,498325.67,Active
400728,9018200,Property,236779.4,Active
400729,9014519,Vehicle,483816.94,Active
400730,9020656,Vehicle,469032.75,Active
400731,9008076,Property,43852.07,Active
400732,9005972,Equipment,362461.02,Active
400733,9018620,Property,254547.52,Released
400734,9017126,Other,278831.71,Active
400735,9000339,Property,115763.29,Active
400736,9015993,Property,137352.58,Released
400737,9010952,Equipment,484449.19,Active
400738,9016208,Gold,272402.27,Released
400739,9000136,Property,438961.85,Released
400740,9020475,Vehicle,394047.18,Released
400741,9017536,Vehicle,299390.58,Released
400742,9003582,Deposit,488842.76,Active
400743,9011121,Deposit,475945.48,Active
400744,9006016,Vehicle,339903.54,Active
400745,9007240,Deposit,434436.91,Released
400746,9009032,Vehicle,281456.89,Active
400747,9011460,Equipment,268299.49,Released
400748,9003769,Deposit,353773.92,Released
400749,9028307,Deposit,440357.3,Released
400750,9005006,Property,167294.05,Active
400751,9029497,Property,79197.25,Active
400752,9002802,Property,114226.72,Active
400753,9029387,Property,128841.28,Active
400754,9010551,Vehicle,87066.5,Active
400755,9023457,Property,374233.44,Released
400756,9006786,Vehicle,211230.94,Active
400757,9008689,Property,60478.95,Released
400758,9005891,Deposit,7345.65,Active
400759,9026339,Property,48304.37,Released
400760,9022377,Gold,413600.79,Released
400761,9023192,Vehicle,449539.22,Active
400762,9013359,Vehicle,83602.76,Active
400763,9012383,Property,22244.5,Released
400764,9011269,Other,345373.23,Released
400765,9019682,Equipment,103408.0,Active
400766,9018264,Property,38468.23,Active
400767,9027732,Property,450143.71,Active
400768,9028525,Gold,256333.0,Active
400769,9017032,Gold,418495.04,Released
400770,9011272,Property,189491.29,Released
400771,9005278,Gold,490385.63,Active
400772,9005327,Property,413693.56,Active
400773,9013938,Vehicle,329530.77,Released
400774,9020395,Vehicle,204017.26,Active
400775,9024411,Deposit,144607.88,Active
400776,9017132,Deposit,376495.56,Active
400777,9001358,Vehicle,75863.84,Active
400778,9003344,Property,218613.33,Active
400779,9018269,Vehicle,243496.92,Active
400780,9000244,Property,149385.84,Active
400781,9025891,Property,120856.73,Released
400782,9029690,Deposit,484505.53,Active
400783,9002593,Equipment,159694.41,Active
400784,9027816,Vehicle,306044.08,Released
400785,9014894,Vehicle,191719.73,Active
400786,9017288,Vehicle,212177.11,Active
400787,9020828,Deposit,353706.33,Active
400788,9017638,Vehicle,307690.53,Active
400789,9029712,Property,491261.96,Active
400790,9028839,Vehicle,302445.7,Active
400791,9022411,Vehicle,13059.62,Active
400792,9003743,Deposit,264391.5,Active
400793,9016206,Vehicle,48282.62,Released
400794,9005450,Property,362693.44,Active
400795,9019053,Vehicle,474789.31,Active
400796,9026931,Gold,281088.11,Active
400797,9008788,Deposit,58842.99,Released
400798,9009261,Vehicle,12234.81,Released
400799,9008885,Property,167182.82,Released
400800,9021737,Vehicle,331594.45,Released
400801,9004414,Vehicle,131636.23,Active
400802,9023032,Equipment,118353.99,Active
400803,9002965,Property,128366.58,Active
400804,9013599,Vehicle,478321.2,Released
400805,9000430,Vehicle,262282.85,Active
400806,9011471,Gold,38045.7,Active
400807,9005672,Property,349678.16,Released
400808,9010330,Property,460836.7,Active
400809,9017532,Property,224130.98,Active
400810,9011156,Deposit,23459.39,Active
400811,9004639,Vehicle,364453.35,Active
400812,9008533,Deposit,143947.06,Active
400813,9005133,Vehicle,329850.26,Active
400814,9011190,Other,91615.37,Active
400815,9028439,Property,151935.04,Active
400816,9001352,Vehicle,234096.86,Active
400817,9009173,Property,291354.02,Active
400818,9023130,Property,400965.05,Active
400819,9015335,Property,120064.25,Active
400820,9009077,Property,192847.88,Active
400821,9017216,Vehicle,167847.01,Active
400822,9026098,Property,312738.3,Active
400823,9007139,Property,215778.85,Active
400824,9012825,Gold,29453.58,Active
400825,9007123,Property,497929.89,Active
400826,9005806,Gold,29626.46,Released
400827,9029688,Property,376240.0,Released
400828,9007397,Gold,409402.15,Active
400829,9014447,Gold,26212.63,Active
400830,9008058,Property,420845.58,Active
400831,9004320,Property,107861.98,Released
400832,9020866,Other,470157.48,Active
400833,9008059,Vehicle,440803.85,Released
400834,9009445,Property,212151.59,Active
400835,9008032,Property,101766.8,Active
400836,9008054,Gold,204311.41,Active
400837,9008021,Other,61451.53,Released
400838,9016279,Vehicle,302565.5,Active
400839,9027311,Property,168786.44,Released
400840,9024708,Other,327694.25,Released
400841,9008086,Property,12374.38,Released
400842,9025377,Property,62536.83,Active
400843,9023575,Deposit,106093.58,Active
400844,9020753,Vehicle,324131.73,Released
400845,9011042,Equipment,459382.76,Active
400846,9002026,Deposit,49390.69,Active
400847,9029005,Equipment,217866.94,Released
400848,9029231,Property,369245.18,Released
400849,9020444,Equipment,334270.68,Active
400850,9022156,Equipment,248295.15,Released
400851,9027092,Vehicle,71731.55,Active
400852,9005176,Deposit,287593.61,Active
400853,9026812,Vehicle,323883.66,Released
400854,9024383,Equipment,415632.58,Active
400855,9022816,Property,177549.34,Active
400856,9025300,Equipment,350170.35,Active
400857,9006666,Property,371691.42,Released
400858,9002132,Vehicle,447226.96,Active
400859,9020553,Vehicle,325278.46,Released
400860,9016716,Property,77935.7,Active
400861,9011764,Property,74588.12,Active
400862,9007353,Gold,62174.77,Active
400863,9006435,Deposit,309790.14,Active
400864,9027381,Gold,476944.5,Active
400865,9024707,Vehicle,192487.62,Released
400866,9024543,Vehicle,193449.94,Active
400867,9006303,Property,483673.56,Released
400868,9019869,Equipment,319658.68,Active
400869,9001625,Property,286577.43,Active
400870,9014363,Vehicle,122659.48,Active
400871,9017128,Property,410295.77,Active
400872,9021470,Vehicle,109387.3,Active
400873,9005816,Property,367735.82,Active
400874,9005848,Property,478205.84,Released
400875,9022397,Equipment,491303.67,Active
400876,9002548,Gold,125788.09,Active
400877,9028272,Property,125267.72,Active
400878,9028840,Property,144762.77,Active
400879,9012629,Property,325244.58,Active
400880,9014838,Vehicle,331584.93,Active
400881,9014026,Property,56723.51,Active
400882,9016501,Vehicle,103284.49,Active
400883,9006920,Deposit,125716.01,Active
400884,9006845,Property,359458.6,Released
400885,9026262,Vehicle,279967.04,Released
400886,9004573,Vehicle,391058.68,Released
400887,9029033,Property,180495.69,Active
400888,9024285,Vehicle,304866.47,Active
400889,9013657,Gold,303227.38,Active
400890,9029720,Deposit,412025.87,Active
400891,9022502,Property,59810.42,Active
400892,9000439,Gold,360396.03,Released
400893,9019188,Vehicle,62418.08,Released
400894,9007280,Property,313468.71,Released
400895,9009997,Deposit,375490.18,Released
400896,9000624,Property,312541.65,Active
400897,9002628,Equipment,444861.59,Active
400898,9020965,Property,437865.55,Active
400899,9012368,Gold,331479.8,Active
400900,9012493,Gold,343218.61,Active
400901,9023248,Gold,325014.12,Active
400902,9014288,Property,357427.54,Active
400903,9022926,Property,207383.79,Active
400904,9014359,Equipment,24634.73,Released
400905,9004469,Vehicle,120425.05,Active
400906,9022857,Deposit,308349.91,Active
400907,9028797,Property,206271.1,Active
400908,9008809,Equipment,62255.33,Active
400909,9023897,Property,417815.09,Active
400910,9008165,Deposit,242356.13,Active
400911,9010000,Property,412772.16,Released
400912,9029899,Property,294981.46,Active
400913,9004514,Vehicle,73905.38,Active
400914,9029178,Property,353427.97,Active
400915,9008092,Gold,461728.39,Active
400916,9006765,Equipment,405912.02,Active
400917,9017313,Vehicle,354956.86,Released
400918,9012269,Property,135766.48,Released
400919,9029460,Deposit,267423.67,Active
400920,9007033,Vehicle,66348.72,Released
400921,9022836,Gold,387993.26,Active
400922,9029805,Property,206933.89,Released
400923,9021661,Property,192859.01,Released
400924,9004298,Equipment,441287.48,Active
400925,9024105,Property,55550.87,Active
400926,9000990,Deposit,260100.75,Released
400927,9028442,Equipment,458158.73,Active
400928,9016453,Vehicle,379712.82,Released
400929,9019325,Property,189202.24,Released
400930,9006717,Property,366953.16,Released
400931,9025779,Vehicle,288676.05,Active
400932,9000545,Gold,466010.74,Active
400933,9008739,Gold,339921.91,Released
400934,9022307,Vehicle,468293.33,Active
400935,9011219,Property,201140.28,Active
400936,9011308,Gold,101512.13,Active
400937,9011840,Other,126486.1,Active
400938,9018937,Gold,127757.96,Released
400939,9009903,Property,178383.39,Active
400940,9027583,Deposit,117840.61,Active
400941,9027370,Gold,364129.17,Active
400942,9001341,Vehicle,175606.21,Released
400943,9026952,Gold,459371.39,Active
400944,9013028,Property,353848.57,Active
400945,9010938,Vehicle,52494.33,Active
400946,9025710,Equipment,308117.47,Active
400947,9025769,Vehicle,173114.91,Active
400948,9007835,Property,329530.5,Released
400949,9028358,Vehicle,348779.09,Active
400950,9024114,Property,98430.28,Active
400951,9001221,Property,191914.46,Active
400952,9016101,Vehicle,57462.62,Active
400953,9027133,Equipment,248772.72,Active
400954,9005962,Property,221030.49,Active
400955,9006827,Vehicle,171720.05,Active
400956,9021850,Property,444759.07,Active
400957,9029978,Deposit,483643.86,Active
400958,9014097,Equipment,453796.33,Active
400959,9005400,Property,168100.39,Released
400960,9016049,Gold,154286.45,Active
400961,9015377,Property,310810.37,Active
400962,9027630,Property,133051.64,Active
400963,9015696,Vehicle,369791.95,Active
400964,9026686,Vehicle,130275.12,Active
400965,9000315,Gold,236374.91,Active
400966,9005426,Other,444547.57,Active
400967,9004283,Gold,80891.2,Released
400968,9006518,Vehicle,445232.88,Active
400969,9013453,Deposit,303131.39,Released
400970,9026062,Vehicle,153372.09,Active
400971,9000483,Gold,480371.0,Active
400972,9007720,Vehicle,430040.24,Released
400973,9018029,Vehicle,180548.17,Active
400974,9007366,Vehicle,56545.61,Active
400975,9017702,Equipment,166026.8,Active
400976,9015463,Equipment,412111.88,Active
400977,9019357,Property,301326.83,Active
400978,9021681,Vehicle,360444.84,Released
400979,9002539,Vehicle,253795.48,Active
400980,9013391,Gold,99912.19,Active
400981,9014138,Property,454138.88,Released
400982,9017328,Property,375748.21,Released
400983,9024502,Equipment,486189.17,Active
400984,9016581,Property,263729.05,Active
400985,9006089,Vehicle,119059.91,Active
400986,9025314,Other,24843.22,Released
400987,9006271,Property,21734.83,Released
400988,9008890,Vehicle,366765.65,Released
400989,9005983,Deposit,298334.89,Active
400990,9001841,Equipment,387243.04,Active
400991,9007914,Property,103263.59,Active
400992,9007459,Vehicle,73573.28,Active
400993,9005465,Property,126580.67,Active
400994,9017205,Equipment,386915.89,Active
400995,9003486,Property,141422.4,Active
400996,9016777,Vehicle,286253.32,Active
400997,9016608,Deposit,29870.44,Active
400998,9003026,Property,217844.65,Active
400999,9025535,Gold,373307.64,Released
401000,9012117,Deposit,301886.7,Active
401001,9017459,Vehicle,319373.44,Active
401002,9018675,Deposit,478352.64,Released
401003,9009616,Vehicle,135225.4,Active
401004,9018782,Vehicle,367840.69,Released
401005,9019964,Property,293569.63,Active
401006,9012997,Property,490792.06,Active
401007,9003925,Vehicle,343034.43,Active
401008,9010023,Property,261038.13,Released
401009,9018794,Gold,380877.32,Active
401010,9025163,Other,24382.08,Released
401011,9023485,Property,261462.9,Active
401012,9007574,Vehicle,13227.89,Active
401013,9011395,Vehicle,144899.63,Active
401014,9022801,Property,351756.04,Active
401015,9015060,Property,498739.32,Released
401016,9011125,Equipment,405808.61,Active
401017,9023141,Equipment,129858.47,Released
401018,9006599,Property,458383.63,Released
401019,9023792,Vehicle,167585.88,Active
401020,9020754,Vehicle,262487.71,Active
401021,9009054,Property,365640.64,Released
401022,9003983,Deposit,33595.35,Released
401023,9009985,Gold,430970.04,Active
401024,9021337,Property,278596.71,Active
401025,9020779,Vehicle,294822.32,Active
401026,9009712,Property,372522.77,Released
401027,9001213,Gold,437826.25,Released
401028,9016615,Property,154707.78,Active
401029,9014218,Property,434577.48,Active
401030,9006389,Property,311278.47,Active
401031,9024821,Property,363620.07,Active
401032,9018693,Property,420440.31,Released
401033,9020764,Equipment,458011.14,Released
401034,9012928,Equipment,480562.25,Active
401035,9003929,Vehicle,384276.01,Active
401036,9006001,Property,476943.09,Active
401037,9026199,Vehicle,228362.22,Active
401038,9013238,Equipment,238387.33,Released
401039,9021053,Vehicle,147974.12,Active
401040,9028239,Vehicle,342459.79,Released
401041,9002646,Vehicle,79790.81,Active
401042,9001658,Vehicle,356250.66,Released
401043,9004303,Property,14467.21,Active
401044,9003859,Property,78714.41,Active
401045,9029157,Other,408664.8,Released
401046,9015871,Other,267615.88,Released
401047,9023916,Gold,381304.43,Released
401048,9021065,Property,361307.68,Active
401049,9023296,Other,455658.97,Active
401050,9023022,Property,115102.85,Active
401051,9012589,Deposit,393260.2,Active
401052,9011522,Vehicle,26249.3,Active
401053,9005779,Equipment,129120.59,Released
401054,9017076,Gold,167922.54,Active
401055,9016868,Property,222724.63,Active
401056,9006631,Equipment,81859.73,Active
401057,9014578,Property,473688.19,Active
401058,9021699,Vehicle,391223.22,Active
401059,9006416,Equipment,485960.58,Active
401060,9025818,Deposit,414959.26,Active
401061,9002226,Deposit,7090.86,Released
401062,9015288,Deposit,303031.83,Active
401063,9002405,Deposit,140440.42,Released
401064,9017468,Gold,140441.9,Active
401065,9011666,Vehicle,403780.95,Active
401066,9020400,Deposit,395655.19,Active
401067,9008163,Property,392353.24,Active
401068,9021991,Property,105167.88,Released
401069,9005722,Gold,191912.35,Active
401070,9020759,Property,154959.9,Active
401071,9003847,Vehicle,107999.82,Active
401072,9021457,Property,119463.91,Active
401073,9007151,Gold,435148.57,Active
401074,9016858,Vehicle,97806.9,Active
401075,9003860,Gold,50811.14,Released
401076,9028900,Property,302066.46,Released
401077,9009462,Property,159497.95,Released
401078,9009707,Property,190317.54,Active
401079,9021464,Property,493879.12,Active
401080,9010911,Gold,138187.41,Released
401081,9010517,Property,17615.01,Active
401082,9000538,Gold,114187.06,Active
401083,9010479,Property,482698.98,Active
401084,9019202,Vehicle,49053.14,Active
401085,9010729,Vehicle,422034.58,Active
401086,9017528,Property,280594.69,Active
401087,9006358,Property,41769.98,Active
401088,9002233,Gold,220751.07,Active
401089,9000789,Vehicle,458719.74,Released
401090,9004045,Other,69583.91,Active
401091,9017719,Vehicle,395803.91,Active
401092,9003320,Other,417094.08,Active
401093,9014887,Vehicle,59614.54,Active
401094,9020220,Vehicle,107079.96,Active
401095,9019583,Property,180353.38,Active
401096,9024900,Vehicle,452825.01,Active
401097,9015044,Property,262831.5,Active
401098,9000528,Property,232172.21,Released
401099,9024567,Property,356548.98,Active
401100,9023071,Property,213503.44,Active
401101,9014325,Vehicle,365267.36,Active
401102,9027726,Property,99891.98,Released
401103,9012824,Gold,337476.43,Released
401104,9014630,Vehicle,338282.55,Active
401105,9006616,Equipment,96671.93,Active
401106,9019057,Equipment,46021.72,Active
401107,9004072,Property,23866.55,Active
401108,9026798,Deposit,304079.17,Active
401109,9024257,Property,29741.61,Active
