EventID,LoanID,EventDate,DPD,ActionType,PTP_Flag,PaymentAmount,AgentID
20000466,9026684,2023-09-08,0,Call,1,161.39,1055
20000467,9002063,2024-04-29,60,SMS,0,0.0,1052
20000468,9022538,2020-08-12,0,Call,0,0.0,1033
20000469,9025811,2024-07-13,90,LegalNotice,0,0.0,1078
20000470,9026388,2023-08-01,0,SMS,0,0.0,1007
20000471,9015736,2021-05-21,30,Call,0,0.0,1010
20000472,9016783,2020-09-08,0,SMS,0,0.0,1021
20000473,9014324,2020-05-22,0,Call,0,0.0,1038
20000474,9018378,2023-07-06,0,Call,1,422.6,1062
20000475,9026784,2021-08-27,30,Call,0,0.0,1091
20000476,9014421,2025-02-03,0,Call,0,0.0,1041
20000477,9028832,2025-08-06,90,FieldVisit,1,368.63,1063
20000478,9014948,2023-02-06,0,Call,1,724.59,1021
20000479,9029175,2023-01-26,60,LegalNotice,1,498.41,1080
20000480,9029281,2024-04-18,30,Call,1,192.34,1025
20000481,9013454,2022-05-23,0,Call,0,0.0,1077
20000482,9020800,2022-02-10,0,Call,1,368.62,1001
20000483,9007283,2023-11-29,0,Call,0,0.0,1033
20000484,9022403,2020-02-06,0,LegalNotice,0,0.0,1067
20000485,9029403,2021-07-19,30,Call,0,0.0,1069
20000486,9019747,2023-07-25,0,LegalNotice,1,435.01,1091
20000487,9014435,2022-10-31,0,Email,0,0.0,1049
20000488,9011218,2022-04-17,0,Email,0,0.0,1094
20000489,9028983,2020-01-09,30,Email,0,0.0,1089
20000490,9018007,2022-01-19,90,Call,1,790.32,1096
20000491,9011394,2022-09-01,30,Call,0,0.0,1014
20000492,9001165,2024-11-21,0,Email,0,0.0,1022
20000493,9016863,2022-04-26,90,Call,0,0.0,1062
20000494,9002507,2020-02-20,0,Email,0,0.0,1031
20000495,9012534,2024-03-21,0,Call,0,0.0,1087
20000496,9001118,2022-03-24,0,SMS,0,0.0,1031
20000497,9022750,2023-12-11,30,Call,0,0.0,1069
20000498,9004131,2021-07-24,0,Email,0,0.0,1080
20000499,9029663,2020-07-29,0,SMS,1,908.63,1029
20000500,9024226,2023-02-22,60,Email,1,845.66,1021
20000501,9012831,2025-06-28,30,Email,1,216.39,1096
20000502,9000975,2024-04-30,90,LegalNotice,1,150.41,1073
20000503,9006656,2020-06-08,30,SMS,0,0.0,1092
20000504,9020974,2024-09-08,0,Call,0,0.0,1070
20000505,9007399,2024-08-07,30,Call,0,0.0,1014
20000506,9009011,2025-01-16,0,FieldVisit,0,0.0,1015
20000507,9026508,2023-11-30,0,Call,1,657.39,1083
20000508,9001354,2025-08-05,0,SMS,1,611.91,1087
20000509,9025586,2025-06-07,60,Call,0,0.0,1035
20000510,9004170,2020-01-04,60,FieldVisit,0,0.0,1044
20000511,9028312,2020-06-30,0,SMS,1,906.54,1011
20000512,9028991,2024-02-24,0,SMS,0,0.0,1008
20000513,9003972,2020-04-01,0,SMS,1,997.57,1038
20000514,9016508,2024-06-29,0,Email,0,0.0,1041
20000515,9027838,2022-01-13,0,Call,0,0.0,1051
20000516,9028372,2022-02-02,60,SMS,0,0.0,1059
20000517,9010722,2023-02-25,90,SMS,1,749.12,1039
20000518,9003147,2022-02-23,60,Call,0,0.0,1006
20000519,9027699,2025-05-21,0,Email,1,976.18,1025
20000520,9025005,2022-03-11,30,Call,1,264.57,1037
20000521,9016588,2024-02-19,0,FieldVisit,0,0.0,1063
20000522,9004290,2022-06-05,60,Call,1,593.75,1000
20000523,9012235,2024-02-29,30,SMS,0,0.0,1067
20000524,9015790,2024-01-03,0,Call,1,507.76,1048
20000525,9023969,2021-05-03,60,Call,1,804.21,1073
20000526,9016659,2020-10-13,30,Call,1,981.79,1087
20000527,9018086,2022-08-24,90,SMS,0,0.0,1079
20000528,9003635,2023-09-22,0,Call,0,0.0,1053
20000529,9003633,2022-09-20,60,Call,0,0.0,1031
20000530,9016424,2024-04-19,30,Email,0,0.0,1019
20000531,9027389,2020-07-08,30,Call,1,964.23,1040
20000532,9023344,2021-12-09,0,LegalNotice,1,432.71,1062
20000533,9000070,2023-02-10,0,Call,1,340.53,1086
20000534,9016686,2024-12-10,0,Email,0,0.0,1089
20000535,9024376,2024-05-10,0,Email,0,0.0,1005
20000536,9016941,2023-02-14,30,Call,1,100.72,1078
20000537,9018472,2025-07-17,0,Email,1,261.29,1046
20000538,9012779,2025-07-30,0,Call,1,988.07,1077
20000539,9004300,2024-07-16,0,Email,0,0.0,1068
20000540,9009628,2021-11-04,30,FieldVisit,0,0.0,1046
20000541,9003752,2025-02-18,0,Call,1,622.81,1002
20000542,9003924,2022-06-15,0,SMS,0,0.0,1094
20000543,9012973,2022-06-06,60,LegalNotice,1,450.86,1071
20000544,9027928,2020-12-19,30,SMS,0,0.0,1080
20000545,9021762,2023-08-22,0,SMS,0,0.0,1039
20000546,9016413,2020-03-11,30,FieldVisit,1,327.5,1012
20000547,9020582,2021-05-20,0,Email,0,0.0,1025
20000548,9001877,2023-04-07,30,Call,1,436.45,1091
20000549,9029441,2022-03-22,30,Email,1,195.49,1074
20000550,9026681,2020-12-12,0,Email,1,260.1,1067
20000551,9023043,2021-02-02,0,FieldVisit,0,0.0,1070
20000552,9018887,2023-05-22,30,SMS,0,0.0,1048
20000553,9008594,2021-03-11,0,Email,0,0.0,1041
20000554,9002644,2025-02-28,120,SMS,1,856.46,1095
20000555,9001037,2022-06-08,0,Email,0,0.0,1020
20000556,9015232,2023-08-05,90,SMS,1,892.61,1088
20000557,9028008,2022-12-04,180,Call,0,0.0,1028
20000558,9016147,2024-05-27,0,SMS,0,0.0,1032
20000559,9004306,2025-08-11,30,LegalNotice,1,945.59,1056
20000560,9010729,2024-03-16,30,SMS,0,0.0,1011
20000561,9020858,2023-09-11,60,Call,1,536.61,1014
20000562,9022523,2023-09-27,0,Call,0,0.0,1090
20000563,9026689,2021-09-30,0,Call,0,0.0,1035
20000564,9027200,2023-12-25,0,SMS,0,0.0,1053
20000565,9024967,2020-12-29,90,Call,1,409.4,1035
20000566,9027400,2025-01-19,120,SMS,0,0.0,1096
20000567,9007206,2025-01-24,30,FieldVisit,1,961.39,1085
20000568,9025722,2023-08-08,30,Call,1,643.24,1072
20000569,9002793,2022-07-10,0,Email,1,970.85,1042
20000570,9012088,2024-03-06,0,SMS,1,686.92,1038
20000571,9028881,2021-07-10,0,FieldVisit,0,0.0,1056
20000572,9015246,2022-08-22,0,Call,1,977.87,1097
20000573,9025423,2023-12-08,0,SMS,1,530.69,1033
20000574,9004948,2023-01-05,0,LegalNotice,1,360.94,1086
20000575,9018670,2024-12-19,30,SMS,0,0.0,1037
20000576,9021400,2023-03-18,90,Call,1,756.54,1085
20000577,9012790,2025-02-16,30,Call,0,0.0,1088
20000578,9009687,2024-01-15,30,FieldVisit,0,0.0,1079
20000579,9002542,2024-04-20,0,SMS,0,0.0,1086
20000580,9007055,2023-11-08,60,Call,1,650.15,1060
20000581,9001712,2022-02-07,30,FieldVisit,0,0.0,1040
20000582,9021064,2021-11-12,120,SMS,0,0.0,1094
20000583,9018405,2022-07-24,30,SMS,0,0.0,1090
20000584,9022831,2025-05-26,30,Email,0,0.0,1003
20000585,9010956,2025-07-25,0,SMS,0,0.0,1089
20000586,9027195,2020-08-19,30,Call,0,0.0,1082
20000587,9024124,2023-06-27,30,Call,1,391.43,1070
20000588,9017781,2025-03-27,0,SMS,0,0.0,1092
20000589,9005675,2020-07-08,0,Call,1,392.58,1003
20000590,9002839,2022-09-07,30,LegalNotice,1,551.48,1004
20000591,9014514,2020-06-12,0,SMS,0,0.0,1028
20000592,9007200,2024-08-11,0,Email,1,243.09,1016
20000593,9013195,2025-07-29,30,Email,0,0.0,1077
20000594,9022153,2025-09-19,30,FieldVisit,0,0.0,1061
20000595,9004853,2024-03-09,0,Call,0,0.0,1063
20000596,9002974,2020-11-06,0,Call,0,0.0,1085
20000597,9023811,2020-11-08,0,Call,1,681.93,1057
20000598,9010597,2021-07-03,90,Call,0,0.0,1004
20000599,9023203,2023-01-10,0,Call,1,121.17,1084
20000600,9000521,2022-12-09,0,SMS,0,0.0,1002
20000601,9013250,2023-05-27,90,Call,1,222.72,1083
20000602,9010224,2020-09-08,0,Call,0,0.0,1017
20000603,9000724,2024-09-24,60,FieldVisit,0,0.0,1042
20000604,9002725,2024-05-19,60,Call,0,0.0,1094
20000605,9011245,2024-08-02,30,SMS,1,405.39,1055
20000606,9003045,2020-04-10,30,Email,1,884.38,1034
20000607,9004269,2021-12-01,0,Call,1,456.05,1086
20000608,9027842,2020-07-27,30,SMS,1,267.81,1062
20000609,9025628,2020-05-23,30,Call,0,0.0,1001
20000610,9026212,2020-04-18,0,Email,0,0.0,1014
20000611,9001842,2025-04-19,30,Email,0,0.0,1090
20000612,9022715,2022-04-29,0,Call,0,0.0,1059
20000613,9013498,2022-09-10,0,SMS,0,0.0,1034
20000614,9000132,2021-04-13,30,Call,1,103.05,1035
20000615,9023554,2024-12-31,60,Call,1,226.25,1090
20000616,9017265,2020-04-14,30,Email,0,0.0,1038
20000617,9009565,2020-07-17,90,Email,1,811.75,1084
20000618,9016174,2020-03-16,0,Call,0,0.0,1030
20000619,9013351,2024-12-27,120,Email,1,398.09,1096
20000620,9022023,2023-02-26,0,Call,0,0.0,1020
20000621,9019563,2020-08-18,0,Call,0,0.0,1030
20000622,9029879,2023-09-26,90,FieldVisit,1,409.18,1017
20000623,9004044,2023-09-29,30,Email,1,942.97,1064
20000624,9002421,2022-01-21,30,Email,0,0.0,1073
20000625,9013749,2021-01-26,90,Call,1,537.42,1073
20000626,9013395,2022-04-11,90,FieldVisit,0,0.0,1025
20000627,9027381,2025-07-14,0,Email,1,754.11,1063
20000628,9027468,2023-07-19,60,Call,1,279.97,1034
20000629,9006405,2020-09-03,120,LegalNotice,1,823.28,1031
20000630,9001097,2021-11-25,0,SMS,1,648.14,1029
20000631,9017716,2022-11-15,30,Call,1,905.0,1068
20000632,9022341,2022-04-24,60,LegalNotice,0,0.0,1063
20000633,9000894,2025-03-05,0,Email,0,0.0,1087
20000634,9009497,2021-03-05,0,Call,0,0.0,1084
20000635,9021403,2023-08-26,120,SMS,0,0.0,1095
20000636,9009163,2020-09-09,30,LegalNotice,0,0.0,1063
20000637,9020532,2022-04-01,30,SMS,0,0.0,1040
20000638,9024124,2021-12-12,60,SMS,1,794.52,1088
20000639,9001959,2021-12-25,60,SMS,1,766.65,1048
20000640,9006851,2025-03-09,60,FieldVisit,0,0.0,1051
20000641,9015319,2024-09-05,0,FieldVisit,0,0.0,1094
20000642,9003543,2020-05-08,0,LegalNotice,1,565.17,1041
20000643,9026124,2022-12-03,30,Call,1,850.21,1028
20000644,9026306,2024-07-25,0,SMS,0,0.0,1028
20000645,9003060,2021-06-26,0,Email,0,0.0,1035
20000646,9025306,2022-02-21,180,Email,0,0.0,1041
20000647,9026086,2024-03-16,30,LegalNotice,1,330.72,1063
20000648,9017068,2024-10-01,30,Call,0,0.0,1053
20000649,9021326,2020-10-09,180,Call,0,0.0,1010
20000650,9007162,2022-07-10,0,SMS,0,0.0,1063
20000651,9026679,2023-09-07,90,LegalNotice,1,521.34,1016
20000652,9006678,2022-11-02,30,Call,1,205.65,1069
20000653,9026150,2022-09-16,0,Call,0,0.0,1032
20000654,9016992,2024-08-24,0,LegalNotice,1,526.02,1023
20000655,9008468,2022-07-24,30,Call,1,665.45,1057
20000656,9001165,2020-06-19,120,SMS,0,0.0,1015
20000657,9022284,2020-03-29,30,SMS,1,359.86,1048
20000658,9011753,2023-10-27,120,FieldVisit,0,0.0,1058
20000659,9008427,2021-12-29,0,Email,1,234.26,1003
20000660,9007563,2020-08-24,90,SMS,0,0.0,1065
20000661,9009022,2021-12-04,90,Email,1,711.37,1031
20000662,9029491,2022-01-14,0,Email,0,0.0,1049
20000663,9025929,2024-10-11,0,SMS,0,0.0,1022
20000664,9018197,2023-03-01,120,FieldVisit,1,830.08,1003
20000665,9008622,2021-04-06,90,Call,1,216.45,1065
20000666,9011672,2021-01-07,120,Call,1,358.98,1029
20000667,9027115,2025-06-23,0,Call,0,0.0,1095
20000668,9012915,2020-10-22,0,LegalNotice,1,329.3,1037
20000669,9016366,2022-11-09,0,Call,1,978.96,1053
20000670,9003164,2025-04-12,30,Call,1,696.35,1046
20000671,9019577,2020-08-28,30,SMS,1,158.83,1016
20000672,9022726,2024-02-26,0,SMS,1,234.5,1008
20000673,9002289,2021-11-29,0,FieldVisit,0,0.0,1077
20000674,9005922,2025-08-23,90,Email,0,0.0,1052
20000675,9005212,2024-11-20,30,SMS,0,0.0,1092
20000676,9006223,2023-08-16,0,SMS,0,0.0,1053
20000677,9000327,2023-03-19,30,Call,0,0.0,1050
20000678,9019378,2022-11-17,0,Call,1,224.46,1070
20000679,9021946,2023-04-13,0,Call,1,510.34,1055
20000680,9020424,2020-03-08,0,LegalNotice,1,702.6,1074
20000681,9008211,2025-04-20,30,FieldVisit,1,333.05,1060
20000682,9023161,2025-07-14,0,SMS,1,609.02,1057
20000683,9013071,2024-07-05,0,Call,1,180.43,1054
20000684,9027709,2022-05-22,30,LegalNotice,0,0.0,1035
20000685,9003356,2020-12-17,0,Call,0,0.0,1000
20000686,9000865,2020-01-31,0,Email,0,0.0,1057
20000687,9001371,2022-11-03,0,Call,0,0.0,1018
20000688,9017185,2020-04-18,0,Email,1,543.19,1018
20000689,9016720,2024-01-24,0,SMS,0,0.0,1025
20000690,9019971,2022-08-20,0,FieldVisit,0,0.0,1031
20000691,9019507,2021-06-16,0,SMS,0,0.0,1031
20000692,9006241,2023-05-11,0,Call,0,0.0,1040
20000693,9025629,2022-10-16,30,Call,1,398.4,1097
20000694,9013036,2023-02-24,0,Call,0,0.0,1054
20000695,9029370,2022-12-27,30,Call,0,0.0,1018
20000696,9009535,2025-08-21,0,Email,1,839.54,1024
20000697,9026277,2022-12-07,30,Call,1,871.31,1044
20000698,9010234,2025-07-23,60,Call,0,0.0,1012
20000699,9005917,2022-12-23,0,Call,0,0.0,1087
20000700,9019166,2022-02-22,30,Call,1,557.0,1053
20000701,9023850,2020-06-26,0,SMS,0,0.0,1034
20000702,9019807,2025-08-13,0,Call,1,828.36,1016
20000703,9013111,2025-04-23,0,Call,1,246.79,1076
20000704,9012513,2020-03-29,60,Email,0,0.0,1060
20000705,9026092,2020-08-29,60,Call,0,0.0,1002
20000706,9023761,2023-09-09,0,Call,1,369.0,1024
20000707,9010885,2025-01-12,90,Call,0,0.0,1023
20000708,9011522,2022-11-22,30,Email,0,0.0,1077
20000709,9026023,2021-04-18,0,LegalNotice,0,0.0,1075
20000710,9023373,2022-10-25,60,Call,0,0.0,1097
20000711,9006258,2024-01-15,0,SMS,1,797.93,1044
20000712,9002044,2020-12-18,0,Call,0,0.0,1015
20000713,9007973,2025-05-14,0,FieldVisit,1,347.45,1028
20000714,9015359,2022-12-20,30,Call,0,0.0,1098
20000715,9006032,2020-05-31,60,Call,0,0.0,1089
20000716,9004274,2022-01-06,0,Email,1,818.96,1092
20000717,9024986,2022-10-01,0,Email,0,0.0,1077
20000718,9005540,2023-06-15,0,SMS,0,0.0,1049
20000719,9007193,2021-06-22,60,SMS,0,0.0,1016
20000720,9023245,2021-07-02,0,Call,1,683.33,1071
20000721,9014011,2025-06-17,0,Call,0,0.0,1011
20000722,9011619,2020-09-03,0,Email,0,0.0,1043
20000723,9003671,2020-04-29,30,SMS,1,195.72,1082
20000724,9012948,2023-02-27,0,SMS,1,752.54,1022
20000725,9000832,2025-09-15,60,Call,0,0.0,1038
20000726,9007997,2021-05-18,60,Email,0,0.0,1040
20000727,9021929,2021-12-12,180,SMS,1,882.39,1087
20000728,9000095,2021-04-04,0,SMS,0,0.0,1051
20000729,9022334,2023-05-01,0,Call,1,570.76,1090
20000730,9025034,2023-08-21,120,Call,1,222.5,1082
20000731,9022841,2022-08-28,60,SMS,0,0.0,1010
20000732,9014191,2024-10-07,0,SMS,0,0.0,1076
20000733,9020735,2022-01-04,60,Call,1,872.4,1045
20000734,9003664,2020-06-12,60,Call,0,0.0,1033
20000735,9011837,2024-02-19,60,LegalNotice,1,135.52,1032
20000736,9003394,2020-01-31,60,Call,0,0.0,1061
20000737,9002916,2023-01-15,0,FieldVisit,0,0.0,1039
20000738,9011036,2021-03-01,0,SMS,0,0.0,1083
20000739,9001170,2020-09-30,90,Call,0,0.0,1036
20000740,9024938,2023-11-22,0,SMS,0,0.0,1024
20000741,9021364,2020-07-15,0,Email,0,0.0,1046
20000742,9018784,2024-05-24,0,FieldVisit,0,0.0,1037
20000743,9002544,2021-04-29,30,LegalNotice,0,0.0,1035
20000744,9006886,2022-08-09,30,Call,0,0.0,1017
20000745,9019054,2024-09-12,30,Call,1,866.45,1090
20000746,9024708,2025-03-25,0,SMS,1,224.62,1018
20000747,9023745,2023-06-26,30,Call,0,0.0,1072
20000748,9003592,2024-07-13,30,Email,0,0.0,1005
20000749,9008360,2022-11-21,120,SMS,0,0.0,1009
20000750,9025203,2025-01-12,0,Call,1,259.16,1050
20000751,9021075,2024-10-18,30,Call,1,846.92,1043
20000752,9029514,2024-07-14,0,LegalNotice,0,0.0,1051
20000753,9006008,2024-08-15,0,SMS,0,0.0,1037
20000754,9012683,2023-07-03,30,SMS,0,0.0,1069
20000755,9023872,2021-02-18,0,Email,1,520.03,1069
20000756,9028119,2024-07-01,30,FieldVisit,1,632.79,1036
20000757,9013648,2021-01-19,0,Email,0,0.0,1067
20000758,9022415,2024-10-27,60,FieldVisit,1,986.46,1061
20000759,9023606,2024-11-06,30,Call,1,713.25,1071
20000760,9014317,2020-12-05,30,Call,0,0.0,1079
20000761,9002981,2021-06-17,30,SMS,0,0.0,1010
20000762,9016938,2025-04-15,60,Email,0,0.0,1088
20000763,9028030,2020-09-28,30,SMS,0,0.0,1097
20000764,9028551,2025-06-28,0,SMS,0,0.0,1031
20000765,9004148,2023-02-03,0,SMS,1,134.55,1069
20000766,9023356,2024-01-18,0,Call,1,986.61,1008
20000767,9005079,2022-07-06,0,Call,1,979.35,1000
20000768,9004933,2023-04-29,0,SMS,0,0.0,1074
20000769,9016813,2023-07-18,30,Call,1,140.67,1070
20000770,9002440,2024-11-22,30,LegalNotice,0,0.0,1054
20000771,9023490,2024-06-17,0,Call,1,826.44,1065
20000772,9008035,2025-02-23,0,Email,0,0.0,1005
20000773,9008470,2020-01-21,0,FieldVisit,0,0.0,1075
20000774,9019230,2021-06-14,120,Email,1,202.7,1036
20000775,9028193,2021-06-21,30,Call,0,0.0,1065
20000776,9012773,2020-09-10,60,Call,0,0.0,1000
20000777,9024807,2022-04-05,0,Email,1,425.07,1030
20000778,9001314,2022-05-20,90,Call,0,0.0,1076
20000779,9025647,2024-05-31,0,Email,1,798.15,1058
20000780,9012752,2020-11-29,0,SMS,0,0.0,1092
20000781,9019988,2021-05-17,30,FieldVisit,0,0.0,1064
20000782,9020211,2021-08-22,60,SMS,1,361.38,1095
20000783,9028226,2022-05-31,60,Call,1,504.26,1095
20000784,9022821,2024-02-16,0,SMS,0,0.0,1014
20000785,9010548,2020-04-07,0,Call,0,0.0,1022
20000786,9015650,2021-01-27,0,LegalNotice,0,0.0,1033
20000787,9008929,2021-09-25,0,Email,0,0.0,1088
20000788,9016370,2021-09-17,90,Call,0,0.0,1055
20000789,9013581,2020-07-22,0,Call,1,373.39,1097
20000790,9016207,2023-06-02,30,Call,1,904.07,1041
20000791,9013625,2021-12-22,0,Call,0,0.0,1025
20000792,9003139,2025-07-14,60,SMS,0,0.0,1008
20000793,9007752,2023-07-18,30,Call,0,0.0,1039
20000794,9014373,2020-07-11,60,FieldVisit,1,222.4,1091
20000795,9002702,2021-11-23,0,Call,0,0.0,1032
20000796,9012725,2020-09-22,30,Email,0,0.0,1022
20000797,9010048,2025-05-07,0,Email,0,0.0,1099
20000798,9009737,2024-11-10,0,FieldVisit,0,0.0,1053
20000799,9029834,2020-10-19,90,Call,1,432.24,1036
20000800,9007774,2020-10-04,0,Call,1,732.23,1024
20000801,9014450,2022-07-22,30,FieldVisit,1,478.35,1079
20000802,9006051,2024-06-20,0,Call,0,0.0,1070
20000803,9024033,2021-04-02,0,Call,0,0.0,1029
20000804,9004601,2025-06-27,180,Call,1,826.26,1065
20000805,9000805,2021-09-13,0,Email,1,134.97,1016
20000806,9017744,2021-09-01,0,Email,0,0.0,1058
20000807,9020675,2022-05-06,30,Call,0,0.0,1006
20000808,9026218,2025-01-25,0,Email,0,0.0,1075
20000809,9009508,2021-12-22,60,Call,0,0.0,1005
20000810,9021777,2020-10-12,0,Email,0,0.0,1021
20000811,9026918,2022-02-27,30,Call,1,689.78,1076
20000812,9011171,2021-06-24,0,Call,0,0.0,1045
20000813,9023796,2024-08-30,0,Call,0,0.0,1021
20000814,9005159,2023-03-14,30,Email,0,0.0,1028
20000815,9024582,2021-08-31,120,Email,0,0.0,1036
20000816,9021963,2020-03-04,30,Email,0,0.0,1050
20000817,9028818,2022-06-21,0,SMS,0,0.0,1069
20000818,9009508,2021-02-21,0,SMS,1,326.85,1086
20000819,9017671,2024-08-14,60,LegalNotice,1,430.89,1019
20000820,9005833,2023-07-11,60,SMS,1,642.48,1010
20000821,9009891,2022-05-21,30,Email,1,241.71,1030
20000822,9007494,2025-03-15,0,Call,1,700.09,1062
20000823,9023899,2022-10-05,0,SMS,0,0.0,1092
20000824,9014207,2020-07-12,30,Call,1,247.44,1008
20000825,9020648,2023-11-18,0,SMS,0,0.0,1078
20000826,9015402,2021-04-01,0,LegalNotice,0,0.0,1054
20000827,9010065,2025-06-14,0,Call,1,967.94,1025
20000828,9016292,2025-03-15,60,Call,1,680.69,1064
20000829,9016832,2020-10-15,60,FieldVisit,0,0.0,1007
20000830,9017973,2023-04-08,0,SMS,0,0.0,1030
20000831,9007388,2024-11-21,60,Call,0,0.0,1007
20000832,9025813,2021-05-26,0,Email,0,0.0,1010
20000833,9002421,2020-11-26,0,Email,1,421.0,1009
20000834,9024725,2021-11-19,90,SMS,0,0.0,1099
20000835,9022958,2023-10-28,0,Call,0,0.0,1004
20000836,9011180,2022-06-09,30,FieldVisit,1,363.82,1015
20000837,9003799,2025-01-16,0,Call,1,242.17,1078
20000838,9016024,2022-02-20,0,Email,0,0.0,1077
20000839,9026387,2020-03-12,30,Email,0,0.0,1079
20000840,9025117,2020-06-09,60,SMS,0,0.0,1023
20000841,9004294,2024-11-20,30,Email,1,321.15,1046
20000842,9019074,2022-10-22,0,SMS,1,254.93,1014
20000843,9021829,2024-01-29,60,Call,0,0.0,1079
20000844,9005199,2021-12-27,0,Email,1,628.74,1028
20000845,9002822,2024-03-04,60,SMS,0,0.0,1005
20000846,9000028,2023-10-19,0,Email,1,845.49,1097
20000847,9016822,2022-10-07,90,SMS,0,0.0,1098
20000848,9020993,2020-11-08,0,FieldVisit,0,0.0,1008
20000849,9022909,2020-05-07,0,LegalNotice,0,0.0,1096
20000850,9012503,2025-08-02,0,SMS,0,0.0,1064
20000851,9000409,2021-04-18,0,Email,0,0.0,1089
20000852,9011180,2023-01-03,30,Call,0,0.0,1062
20000853,9008501,2025-02-15,0,Call,0,0.0,1043
20000854,9013813,2023-07-18,0,Call,1,103.58,1030
20000855,9003954,2021-12-16,30,SMS,1,975.03,1076
20000856,9012296,2020-07-10,0,Call,0,0.0,1022
20000857,9005349,2020-06-26,0,Call,1,486.29,1039
20000858,9010339,2020-01-17,0,SMS,1,419.35,1096
20000859,9008168,2023-11-24,0,SMS,0,0.0,1015
20000860,9015925,2023-02-09,30,FieldVisit,0,0.0,1046
20000861,9007598,2023-01-27,0,Call,1,735.56,1024
20000862,9015709,2020-09-15,120,Call,0,0.0,1019
20000863,9003789,2021-05-18,30,Call,1,867.81,1029
20000864,9013231,2022-04-09,60,Call,1,790.26,1028
20000865,9010061,2021-01-27,0,Email,0,0.0,1020
20000866,9029389,2024-11-14,0,FieldVisit,0,0.0,1041
20000867,9006737,2022-08-29,90,Call,1,443.76,1016
20000868,9020353,2024-11-07,120,FieldVisit,0,0.0,1034
20000869,9003679,2021-05-25,120,Call,1,542.0,1030
20000870,9019545,2023-01-23,0,Call,0,0.0,1061
20000871,9018974,2021-03-20,0,SMS,1,690.06,1036
20000872,9026516,2025-03-27,0,Call,1,659.95,1094
20000873,9029916,2023-07-20,0,FieldVisit,0,0.0,1003
20000874,9014925,2021-09-16,30,Call,0,0.0,1079
20000875,9029759,2022-12-17,60,SMS,0,0.0,1085
20000876,9014640,2022-03-25,60,Call,0,0.0,1066
20000877,9028590,2022-11-26,0,FieldVisit,1,481.3,1050
20000878,9011136,2021-12-10,0,FieldVisit,1,325.23,1070
20000879,9013217,2021-02-04,0,Call,1,972.51,1059
20000880,9015519,2020-08-17,0,SMS,1,564.65,1089
20000881,9015550,2024-02-26,30,Call,0,0.0,1015
20000882,9005871,2025-07-20,30,FieldVisit,0,0.0,1013
20000883,9004926,2021-12-24,0,SMS,0,0.0,1099
20000884,9002227,2025-03-26,60,Call,1,906.42,1079
20000885,9013387,2024-11-03,30,SMS,1,850.81,1061
20000886,9021551,2022-10-13,0,Call,0,0.0,1024
20000887,9022658,2023-01-31,0,Call,0,0.0,1015
20000888,9019698,2022-10-11,0,SMS,0,0.0,1050
20000889,9016781,2024-06-03,30,SMS,0,0.0,1054
20000890,9020309,2024-10-29,60,Email,1,118.63,1089
20000891,9001049,2022-06-21,30,Call,1,901.76,1064
20000892,9019746,2025-03-10,0,Call,1,707.72,1019
20000893,9009430,2021-11-04,0,Call,0,0.0,1092
20000894,9008707,2021-10-05,0,LegalNotice,0,0.0,1065
20000895,9017177,2024-05-03,0,FieldVisit,1,983.65,1016
20000896,9029924,2025-04-20,90,Email,0,0.0,1099
20000897,9013162,2024-08-02,0,Call,1,475.34,1023
20000898,9023220,2020-03-14,0,SMS,0,0.0,1019
20000899,9006896,2025-02-23,0,Call,1,296.0,1029
20000900,9028313,2020-05-03,0,SMS,1,512.7,1051
20000901,9003417,2020-03-09,0,LegalNotice,0,0.0,1097
20000902,9007901,2021-05-17,0,Email,0,0.0,1023
20000903,9019570,2020-06-14,90,Call,1,342.71,1075
20000904,9015739,2022-01-23,0,Call,1,128.85,1065
20000905,9028316,2022-08-14,30,Call,0,0.0,1057
20000906,9006239,2023-10-20,60,Call,1,995.86,1015
20000907,9029244,2023-06-20,0,Email,0,0.0,1091
20000908,9004237,2023-08-04,0,Call,0,0.0,1067
20000909,9029404,2024-05-10,0,Call,0,0.0,1098
20000910,9024756,2025-01-31,90,Call,0,0.0,1040
20000911,9022458,2022-04-14,30,Email,0,0.0,1070
20000912,9021444,2021-04-25,0,Call,1,271.07,1004
20000913,9025757,2024-05-05,30,SMS,1,936.73,1083
20000914,9013333,2020-01-24,0,Call,0,0.0,1075
20000915,9021968,2023-08-23,0,Email,0,0.0,1019
20000916,9026717,2020-03-12,90,Call,0,0.0,1004
20000917,9002693,2021-03-05,30,SMS,1,236.93,1088
20000918,9009988,2022-01-09,0,Email,0,0.0,1075
20000919,9025128,2024-09-16,0,SMS,0,0.0,1059
20000920,9007420,2025-06-22,0,SMS,1,841.01,1073
20000921,9019555,2020-03-02,90,Call,0,0.0,1029
20000922,9013397,2024-06-10,0,Call,0,0.0,1093
20000923,9024878,2022-11-18,0,Email,0,0.0,1035
